"ts","id","certificate_version","certificate_serial","certificate_subject","certificate_issuer","certificate_not_valid_before","certificate_not_valid_after","certificate_key_alg","certificate_sig_alg","certificate_key_type","certificate_key_length","certificate_exponent","certificate_curve","san_dns","san_uri","san_email","san_ip","basic_constraints_ca","basic_constraints_path_len"
"10019.238588","FMY5LP1AH1BVKzsOy6","3","0710889137D0BF98243C4A8AAB733B59","CN=edge2.pixel.advertising.com,OU=Ad.com,O=AOL Inc.,L=Dulles,ST=Virginia,C=US","CN=DigiCert SHA2 High Assurance Server CA,OU=www.digicert.com,O=DigiCert Inc,C=US","1462399200.000000","1557482400.000000","rsaEncryption","sha256WithRSAEncryption","rsa","2048","65537","-","edge2.pixel.advertising.com,secure.uac.advertising.com,secure.bannerfarm.advertising.com,secure.bannerfarm.ace.advertising.com","-","-","-","F"
"10019.516602","FkGeRkT0EHic0tPI4","3","0710889137D0BF98243C4A8AAB733B59","CN=edge2.pixel.advertising.com,OU=Ad.com,O=AOL Inc.,L=Dulles,ST=Virginia,C=US","CN=DigiCert SHA2 High Assurance Server CA,OU=www.digicert.com,O=DigiCert Inc,C=US","1462399200.000000","1557482400.000000","rsaEncryption","sha256WithRSAEncryption","rsa","2048","65537","-","edge2.pixel.advertising.com,secure.uac.advertising.com,secure.bannerfarm.advertising.com,secure.bannerfarm.ace.advertising.com","-","-","-","F"
"10022.763487","FHtodi3ao3u2Nubepi","3","0DD5CD729488203EE4557F0031F3BD6A","CN=*.turn.com,O=Turn Inc.,L=Redwood City,ST=California,C=US","CN=DigiCert SHA2 Secure Server CA,O=DigiCert Inc,C=US","1482274800.000000","1517310000.000000","rsaEncryption","sha256WithRSAEncryption","rsa","2048","65537","-","*.turn.com,turn.com","-","-","-","F"
"10023.237017","FZueI814N8SpuA2HS5","3","0DD5CD729488203EE4557F0031F3BD6A","CN=*.turn.com,O=Turn Inc.,L=Redwood City,ST=California,C=US","CN=DigiCert SHA2 Secure Server CA,O=DigiCert Inc,C=US","1482274800.000000","1517310000.000000","rsaEncryption","sha256WithRSAEncryption","rsa","2048","65537","-","*.turn.com,turn.com","-","-","-","F"
"10025.697595","FDnKFQ3wa0SMEF1Bjj","3","166CBC92B0EDFED3C91480E1F6E42C4E","CN=*.moatads.com","CN=RapidSSL SHA256 CA,O=GeoTrust Inc.,C=US","1460498400.000000","1499983199.000000","rsaEncryption","sha256WithRSAEncryption","rsa","2048","65537","-","*.moatads.com,moatads.com","-","-","-","F"
"10025.733619","FcHee54XZ1ey1JdbSf","3","166CBC92B0EDFED3C91480E1F6E42C4E","CN=*.moatads.com","CN=RapidSSL SHA256 CA,O=GeoTrust Inc.,C=US","1460498400.000000","1499983199.000000","rsaEncryption","sha256WithRSAEncryption","rsa","2048","65537","-","*.moatads.com,moatads.com","-","-","-","F"
"10025.819117","FPcBuN3TivitDTJAVh","3","09819706353E28AD62CE12D314ACAF06","CN=b.aol.com,O=AOL\\, Inc,L=Dulles,ST=Virginia,C=US","CN=DigiCert SHA2 High Assurance Server CA,OU=www.digicert.com,O=DigiCert Inc,C=US","1493330400.000000","1588932000.000000","rsaEncryption","sha256WithRSAEncryption","rsa","2048","65537","-","b.aol.com,b-aws.aol.com,b.engadget.com,b.techcrunch.com,b.moviefone.com,b.huffingtonpost.com","-","-","-","F"
"10025.820360","F5aop02hlXWo4sZ2Kh","3","09819706353E28AD62CE12D314ACAF06","CN=b.aol.com,O=AOL\\, Inc,L=Dulles,ST=Virginia,C=US","CN=DigiCert SHA2 High Assurance Server CA,OU=www.digicert.com,O=DigiCert Inc,C=US","1493330400.000000","1588932000.000000","rsaEncryption","sha256WithRSAEncryption","rsa","2048","65537","-","b.aol.com,b-aws.aol.com,b.engadget.com,b.techcrunch.com,b.moviefone.com,b.huffingtonpost.com","-","-","-","F"
"10025.821558","FbbCS44HjNXw43JGLi","3","09819706353E28AD62CE12D314ACAF06","CN=b.aol.com,O=AOL\\, Inc,L=Dulles,ST=Virginia,C=US","CN=DigiCert SHA2 High Assurance Server CA,OU=www.digicert.com,O=DigiCert Inc,C=US","1493330400.000000","1588932000.000000","rsaEncryption","sha256WithRSAEncryption","rsa","2048","65537","-","b.aol.com,b-aws.aol.com,b.engadget.com,b.techcrunch.com,b.moviefone.com,b.huffingtonpost.com","-","-","-","F"
"10025.821623","FuknTe1yXIhtQTnNo6","3","09819706353E28AD62CE12D314ACAF06","CN=b.aol.com,O=AOL\\, Inc,L=Dulles,ST=Virginia,C=US","CN=DigiCert SHA2 High Assurance Server CA,OU=www.digicert.com,O=DigiCert Inc,C=US","1493330400.000000","1588932000.000000","rsaEncryption","sha256WithRSAEncryption","rsa","2048","65537","-","b.aol.com,b-aws.aol.com,b.engadget.com,b.techcrunch.com,b.moviefone.com,b.huffingtonpost.com","-","-","-","F"
"10027.109516","FJ9XEP2yAi7FTlgXK5","3","09819706353E28AD62CE12D314ACAF06","CN=b.aol.com,O=AOL\\, Inc,L=Dulles,ST=Virginia,C=US","CN=DigiCert SHA2 High Assurance Server CA,OU=www.digicert.com,O=DigiCert Inc,C=US","1493330400.000000","1588932000.000000","rsaEncryption","sha256WithRSAEncryption","rsa","2048","65537","-","b.aol.com,b-aws.aol.com,b.engadget.com,b.techcrunch.com,b.moviefone.com,b.huffingtonpost.com","-","-","-","F"
"10027.152771","FkOClC2lAGioQU4C03","3","09819706353E28AD62CE12D314ACAF06","CN=b.aol.com,O=AOL\\, Inc,L=Dulles,ST=Virginia,C=US","CN=DigiCert SHA2 High Assurance Server CA,OU=www.digicert.com,O=DigiCert Inc,C=US","1493330400.000000","1588932000.000000","rsaEncryption","sha256WithRSAEncryption","rsa","2048","65537","-","b.aol.com,b-aws.aol.com,b.engadget.com,b.techcrunch.com,b.moviefone.com,b.huffingtonpost.com","-","-","-","F"
"10027.246180","FYG8NT3SvRmu99WpS4","3","426136D00000000050D72434","CN=ums.adtech.de,O=ADTECH Gmbh.,L=Dulles,ST=Virginia,C=US","CN=Entrust Certification Authority - L1K,OU=(c) 2012 Entrust\\, Inc. - for authorized use only,OU=See www.entrust.net/legal-terms,O=Entrust\\, Inc.,C=US","1456149670.000000","1550759469.000000","rsaEncryption","sha256WithRSAEncryption","rsa","2048","65537","-","ums.adtech.de","-","-","-","F"
"10027.507206","FKJhjYJxpj12QscFh","3","08CE6A9C27DEE977BDE4B59ADC9D89B3","CN=*.adsymptotic.com,OU=Operations,O=Drawbridge Inc.,L=San Mateo,ST=California,C=US","CN=DigiCert SHA2 Secure Server CA,O=DigiCert Inc,C=US","1440108000.000000","1508148000.000000","rsaEncryption","sha256WithRSAEncryption","rsa","2048","65537","-","*.adsymptotic.com,adsymptotic.com,api.adsymptotic.com,c.adsymptotic.com,rtb.adsymptotic.com,rtbe.adsymptotic.com,rtb-eu.adsymptotic.com,p.adsymptotic.com,ads.adsymptotic.com","-","-","-","F"
"10027.517821","FKpnraOc2OaXizNJd","3","06AB33CD4544904AA71E5344FCEB318F16BBF3","C=US,ST=California,L=Ventura,O=The Trade Desk Inc,CN=*.adsrvr.org","emailAddress=ca@trustwave.com,CN=Trustwave Organization Validation SHA256 CA\\, Level 1,O=Trustwave Holdings\\, Inc.,L=Chicago,ST=Illinois,C=US","1487157793.000000","1555690993.000000","rsaEncryption","sha256WithRSAEncryption","rsa","2048","65537","-","*.adsrvr.org,adsrvr.org","-","-","-","F"
"10027.665180","FFY4aD3nSHLt2ta3Sj","3","3424523C019A66DCA58DFEDA","CN=f2.shared.global.fastly.net,O=Fastly\\, Inc.,L=San Francisco,ST=California,C=US","CN=GlobalSign CloudSSL CA - SHA256 - G3,O=GlobalSign nv-sa,C=BE","1493372284.000000","1510836592.000000","rsaEncryption","sha256WithRSAEncryption","rsa","2048","65537","-","f2.shared.global.fastly.net,*.a24fkd.com,*.ak.yelpcdn.com,*.dmp.jimdo-server.com,*.env.go.jp,*.escapia.com,*.fastly.newssuite.sinfony.ne.jp,*.fl.yelpcdn.com,*.fs.turtl.co,*.ikyu.com,*.jimcdn.com,*.jimcontent.com,*.jimdo.com,*.jimstatic.com,*.jwpsrv.com,*.keypr.com,*.meetu.ps,*.meetup.com,*.meetupstatic.com,*.operacdn.com,*.ppassets.com,*.protected-checkout.net,*.reverb.com,*.seekingalpha.com,*.taboola.com,*.turtl.co,*.turtl.io,ak.yelpcdn.com,app.betterimpactcdn.com,cargurus.co.uk,cargurus.de,coop.co.uk,embed.yelpcdn.com,funeralcare.coop.co.uk,i.malimarcdn.net,img.benefitcosmetics.com,jimdo.com,jwpsrv.com,keypr.com,liveabr.malimarcdn.net,livefta.malimarcdn.net,livehd.malimarcdn.net,livesd.malimarcdn.net,mcdn.belezanaweb.com.br,meetu.ps,meetup.com,meetupstatic.com,operacdn.com,ppassets.com,preprod.coop.co.uk,preprod.funeralcare.coop.co.uk,s.sony.net,seekingalpha.com,static.ccnwebcams.com,turtl.dxc.technology,ugc-embed.yelpcdn.com,vodhls.malimarcdn.net,www.cargurus.co.uk,www.cargurus.de,www.coop.co.uk,www.gfs.ca,www.gfs.com,www.greenstate.com,www.myandroiddownloads.com,wwwsit.gfs.ca,wwwsit.gfs.com","-","-","-","F"
"10027.703177","FTvWqJgtscOyuSr37","3","082F2C4DE8F31A9395DD4A831C439E54","CN=*.t.domdex.com,O=Magnetic Media Online\\, Inc.,L=New York,ST=New York,C=US","CN=DigiCert SHA2 High Assurance Server CA,OU=www.digicert.com,O=DigiCert Inc,C=US","1430690400.000000","1529920800.000000","rsaEncryption","sha256WithRSAEncryption","rsa","2048","65537","-","*.t.domdex.com,t.domdex.com","-","-","-","F"
"10027.825527","FE5lyN1YxM8PIr6l7b","3","B7F2","CN=*.sitescout.com,OU=Domain Control Validated - RapidSSL(R),OU=See www.rapidssl.com/resources/cps (c)14,OU=GT97838937","CN=RapidSSL SHA256 CA - G3,O=GeoTrust Inc.,C=US","1416487031.000000","1541384431.000000","rsaEncryption","sha256WithRSAEncryption","rsa","2048","65537","-","*.sitescout.com,sitescout.com","-","-","-","F"
"10027.873888","FqTOlL2R6N9X8f9st8","3","0A794782586E","CN=*.eyereturn.com,OU=Domain Control Validated","CN=Go Daddy Secure Certificate Authority - G2,OU=http://certs.godaddy.com/repository/,O=GoDaddy.com\\, Inc.,L=Scottsdale,ST=Arizona,C=US","1414767242.000000","1542726557.000000","rsaEncryption","sha256WithRSAEncryption","rsa","2048","65537","-","*.eyereturn.com,eyereturn.com","-","-","-","F"
"10027.873926","FKJrRY143nu96mqJOc","3","50D45CFE","CN=*.pxl.ace.advertising.com,OU=AOL Advertising,O=AOL Inc.,L=Dulles,ST=Virginia,C=US","CN=Entrust Certification Authority - L1K,OU=(c) 2012 Entrust\\, Inc. - for authorized use only,OU=See www.entrust.net/legal-terms,O=Entrust\\, Inc.,C=US","1433507995.000000","1528262425.000000","rsaEncryption","sha256WithRSAEncryption","rsa","2048","65537","-","*.pxl.ace.advertising.com,pxl.ace.advertising.com","-","-","-","F"
"10027.873957","Fv6pWy4FycYL1fgTRc","3","50D45CFE","CN=*.pxl.ace.advertising.com,OU=AOL Advertising,O=AOL Inc.,L=Dulles,ST=Virginia,C=US","CN=Entrust Certification Authority - L1K,OU=(c) 2012 Entrust\\, Inc. - for authorized use only,OU=See www.entrust.net/legal-terms,O=Entrust\\, Inc.,C=US","1433507995.000000","1528262425.000000","rsaEncryption","sha256WithRSAEncryption","rsa","2048","65537","-","*.pxl.ace.advertising.com,pxl.ace.advertising.com","-","-","-","F"
"10029.397767","FuA6loAW1k0CT2Fl9","3","3424523C019A66DCA58DFEDA","CN=f2.shared.global.fastly.net,O=Fastly\\, Inc.,L=San Francisco,ST=California,C=US","CN=GlobalSign CloudSSL CA - SHA256 - G3,O=GlobalSign nv-sa,C=BE","1493372284.000000","1510836592.000000","rsaEncryption","sha256WithRSAEncryption","rsa","2048","65537","-","f2.shared.global.fastly.net,*.a24fkd.com,*.ak.yelpcdn.com,*.dmp.jimdo-server.com,*.env.go.jp,*.escapia.com,*.fastly.newssuite.sinfony.ne.jp,*.fl.yelpcdn.com,*.fs.turtl.co,*.ikyu.com,*.jimcdn.com,*.jimcontent.com,*.jimdo.com,*.jimstatic.com,*.jwpsrv.com,*.keypr.com,*.meetu.ps,*.meetup.com,*.meetupstatic.com,*.operacdn.com,*.ppassets.com,*.protected-checkout.net,*.reverb.com,*.seekingalpha.com,*.taboola.com,*.turtl.co,*.turtl.io,ak.yelpcdn.com,app.betterimpactcdn.com,cargurus.co.uk,cargurus.de,coop.co.uk,embed.yelpcdn.com,funeralcare.coop.co.uk,i.malimarcdn.net,img.benefitcosmetics.com,jimdo.com,jwpsrv.com,keypr.com,liveabr.malimarcdn.net,livefta.malimarcdn.net,livehd.malimarcdn.net,livesd.malimarcdn.net,mcdn.belezanaweb.com.br,meetu.ps,meetup.com,meetupstatic.com,operacdn.com,ppassets.com,preprod.coop.co.uk,preprod.funeralcare.coop.co.uk,s.sony.net,seekingalpha.com,static.ccnwebcams.com,turtl.dxc.technology,ugc-embed.yelpcdn.com,vodhls.malimarcdn.net,www.cargurus.co.uk,www.cargurus.de,www.coop.co.uk,www.gfs.ca,www.gfs.com,www.greenstate.com,www.myandroiddownloads.com,wwwsit.gfs.ca,wwwsit.gfs.com","-","-","-","F"
"10046.095038","FqkpNN2ZzIXTBlwdsh","3","085988214C7540E9FD5932A088C56369","CN=san.casalemedia.com,OU=Information Technology,O=Index Exchange Inc,L=Toronto,ST=Ontario,C=CA","CN=GeoTrust SSL CA - G3,O=GeoTrust Inc.,C=US","1488236400.000000","1506808799.000000","rsaEncryption","sha256WithRSAEncryption","rsa","2048","65537","-","woobi-eu.casalemedia.com,ip-sec.casalemedia.com,r-ssl.casalemedia.com,ht.indexww.com,ssum-sec.casalemedia.com,cdn-sec.optmd.com,outstream.casalemedia.com,as.casalemedia.com,js-sec.indexww.com,dsum.casalemedia.com,js-sec.casalemedia.com,ebda-us-east.casalemedia.com,js.indexww.com,amp.casalemedia.com,ip.casalemedia.com,sdk.casalemedia.com,r.casalemedia.com,ssum.casalemedia.com,dsum-sec.casalemedia.com,as-sec.casalemedia.com,ebda-us-west.casalemedia.com,instream.casalemedia.com,js.casalemedia.com,ht.casalemedia.com,cdn.optmd.com,r-sec.casalemedia.com,san.casalemedia.com","-","-","-","F"
"10048.271222","FwFLlb4D6sAanzOA45","3","0A808B94210F2B15ED57228075BA2ADE","CN=*.vidible.tv,OU=IT,O=VIDIBLE INC.,L=Bellevue,ST=Washington,C=US","CN=DigiCert SHA2 High Assurance Server CA,OU=www.digicert.com,O=DigiCert Inc,C=US","1437516000.000000","1532599200.000000","rsaEncryption","sha256WithRSAEncryption","rsa","2048","65537","-","*.vidible.tv,*.stage.vidible.tv,cdn.vidible.tv,vidible.tv","-","-","-","F"
"10048.377307","FizS2U1nzSndEtG6he","3","0A808B94210F2B15ED57228075BA2ADE","CN=*.vidible.tv,OU=IT,O=VIDIBLE INC.,L=Bellevue,ST=Washington,C=US","CN=DigiCert SHA2 High Assurance Server CA,OU=www.digicert.com,O=DigiCert Inc,C=US","1437516000.000000","1532599200.000000","rsaEncryption","sha256WithRSAEncryption","rsa","2048","65537","-","*.vidible.tv,*.stage.vidible.tv,cdn.vidible.tv,vidible.tv","-","-","-","F"
"10060.240321","FYcu7r1iKn6DaROskl","3","447E8268BEAB2F3FCE89C41AD44BD4F4","CN=*.spot.im,O=Spot.IM LTD,L=Tel Aviv,ST=Tel Aviv,C=IL","CN=StartCom Class 3 OV Server CA,OU=StartCom Certification Authority,O=StartCom Ltd.,C=IL","1471459784.000000","1566067784.000000","rsaEncryption","sha256WithRSAEncryption","rsa","2048","65537","-","*.spot.im,spot.im","-","-","-","F"
"10065.264138","FUQnUxoLZIeFfhHD3","3","06281D3675B41FCCB3FF18FAECF8FDDF","CN=a.ssl.fastly.net,O=Fastly\\, Inc.,L=San Francisco,ST=California,C=US","CN=DigiCert SHA2 High Assurance Server CA,OU=www.digicert.com,O=DigiCert Inc,C=US","1417993200.000000","1517914800.000000","rsaEncryption","sha256WithRSAEncryption","rsa","2048","65537","-","a.ssl.fastly.net,*.a.ssl.fastly.net,fast.wistia.com,purge.fastly.net,mirrors.fastly.net,*.parsecdn.com,*.fastssl.net,voxer.com,www.voxer.com,*.firebase.com,sites.yammer.com,sites.staging.yammer.com,*.skimlinks.com,*.skimresources.com,cdn.thinglink.me,*.fitbit.com,*.hosts.fastly.net,control.fastly.net,*.wikia-inc.com,*.perfectaudience.com,*.wikia.com,f.cloud.github.com,*.digitalscirocco.net,*.etsy.com,*.etsystatic.com,*.addthis.com,*.addthiscdn.com,fast.wistia.net,raw.github.com,www.userfox.com,*.assets-yammer.com,*.staging.assets-yammer.com,assets.huggies-cdn.net,orbit.shazamid.com,about.jstor.org,*.global.ssl.fastly.net,web.voxer.com,pypi.python.org,*.12wbt.com,www.holderdeord.no,secured.indn.infolinks.com,play.vidyard.com,play-staging.vidyard.com,secure.img.wfrcdn.com,secure.img.josscdn.com,*.gocardless.com,widgets.pinterest.com,*.7digital.com,*.7static.com,p.datadoghq.com,new.mulberry.com,www.safariflow.com,cdn.contentful.com,tools.fastly.net,*.huevosbuenos.com,*.goodeggs.com,*.fastly.picmonkey.com,*.cdn.whipplehill.net,*.whipplehill.net,cdn.media34.whipplehill.net,cdn.media56.whipplehill.net,cdn.media78.whipplehill.net,cdn.media910.whipplehill.net,*.modcloth.com,*.disquscdn.com,*.jstor.org,*.dreamhost.com,www.flinto.com,*.chartbeat.com,*.hipmunk.com,content.beaverbrooks.co.uk,secure.common.csnstores.com,www.joinos.com,staging-mobile-collector.newrelic.com,*.modcloth.net,*.foursquare.com,*.shazam.com,*.4sqi.net,*.metacpan.org,*.fastly.com,wikia.com,fastly.com,*.gadventures.com,www.gadventures.com.au,www.gadventures.co.uk,kredo.com,cdn-tags.brainient.com,my.billspringapp.com,rvm.io","-","-","-","F"
"10065.322241","FU83kv2iW6CAIvj70b","3","06281D3675B41FCCB3FF18FAECF8FDDF","CN=a.ssl.fastly.net,O=Fastly\\, Inc.,L=San Francisco,ST=California,C=US","CN=DigiCert SHA2 High Assurance Server CA,OU=www.digicert.com,O=DigiCert Inc,C=US","1417993200.000000","1517914800.000000","rsaEncryption","sha256WithRSAEncryption","rsa","2048","65537","-","a.ssl.fastly.net,*.a.ssl.fastly.net,fast.wistia.com,purge.fastly.net,mirrors.fastly.net,*.parsecdn.com,*.fastssl.net,voxer.com,www.voxer.com,*.firebase.com,sites.yammer.com,sites.staging.yammer.com,*.skimlinks.com,*.skimresources.com,cdn.thinglink.me,*.fitbit.com,*.hosts.fastly.net,control.fastly.net,*.wikia-inc.com,*.perfectaudience.com,*.wikia.com,f.cloud.github.com,*.digitalscirocco.net,*.etsy.com,*.etsystatic.com,*.addthis.com,*.addthiscdn.com,fast.wistia.net,raw.github.com,www.userfox.com,*.assets-yammer.com,*.staging.assets-yammer.com,assets.huggies-cdn.net,orbit.shazamid.com,about.jstor.org,*.global.ssl.fastly.net,web.voxer.com,pypi.python.org,*.12wbt.com,www.holderdeord.no,secured.indn.infolinks.com,play.vidyard.com,play-staging.vidyard.com,secure.img.wfrcdn.com,secure.img.josscdn.com,*.gocardless.com,widgets.pinterest.com,*.7digital.com,*.7static.com,p.datadoghq.com,new.mulberry.com,www.safariflow.com,cdn.contentful.com,tools.fastly.net,*.huevosbuenos.com,*.goodeggs.com,*.fastly.picmonkey.com,*.cdn.whipplehill.net,*.whipplehill.net,cdn.media34.whipplehill.net,cdn.media56.whipplehill.net,cdn.media78.whipplehill.net,cdn.media910.whipplehill.net,*.modcloth.com,*.disquscdn.com,*.jstor.org,*.dreamhost.com,www.flinto.com,*.chartbeat.com,*.hipmunk.com,content.beaverbrooks.co.uk,secure.common.csnstores.com,www.joinos.com,staging-mobile-collector.newrelic.com,*.modcloth.net,*.foursquare.com,*.shazam.com,*.4sqi.net,*.metacpan.org,*.fastly.com,wikia.com,fastly.com,*.gadventures.com,www.gadventures.com.au,www.gadventures.co.uk,kredo.com,cdn-tags.brainient.com,my.billspringapp.com,rvm.io","-","-","-","F"
"10066.941064","Fh7mcf3gBr1KLkVqF3","3","4D61E068153457537FA4AB46266DD228","CN=*.spot.im,OU=PositiveSSL Wildcard,OU=Domain Control Validated","CN=COMODO RSA Domain Validation Secure Server CA,O=COMODO CA Limited,L=Salford,ST=Greater Manchester,C=GB","1486508400.000000","1581980399.000000","rsaEncryption","sha256WithRSAEncryption","rsa","2048","65537","-","*.spot.im,spot.im","-","-","-","F"
"10066.981423","FksuTkssuUEqA4q6l","3","4D61E068153457537FA4AB46266DD228","CN=*.spot.im,OU=PositiveSSL Wildcard,OU=Domain Control Validated","CN=COMODO RSA Domain Validation Secure Server CA,O=COMODO CA Limited,L=Salford,ST=Greater Manchester,C=GB","1486508400.000000","1581980399.000000","rsaEncryption","sha256WithRSAEncryption","rsa","2048","65537","-","*.spot.im,spot.im","-","-","-","F"
"10072.370134","FbMI3V1vKiojc50Kse","3","0B2D6928E5175A872B17A70AD285F00F","CN=*.skimresources.com,O=Skimbit Ltd,L=London,ST=London,C=GB","CN=DigiCert SHA2 Secure Server CA,O=DigiCert Inc,C=US","1442268000.000000","1537351200.000000","rsaEncryption","sha256WithRSAEncryption","rsa","2048","65537","-","*.skimresources.com,skimresources.com","-","-","-","F"
"10072.370223","FtwLp91MrGEJK1pjs3","3","0B2D6928E5175A872B17A70AD285F00F","CN=*.skimresources.com,O=Skimbit Ltd,L=London,ST=London,C=GB","CN=DigiCert SHA2 Secure Server CA,O=DigiCert Inc,C=US","1442268000.000000","1537351200.000000","rsaEncryption","sha256WithRSAEncryption","rsa","2048","65537","-","*.skimresources.com,skimresources.com","-","-","-","F"
"10072.422576","Fmhwwa190VecrvXaRc","3","0B2D6928E5175A872B17A70AD285F00F","CN=*.skimresources.com,O=Skimbit Ltd,L=London,ST=London,C=GB","CN=DigiCert SHA2 Secure Server CA,O=DigiCert Inc,C=US","1442268000.000000","1537351200.000000","rsaEncryption","sha256WithRSAEncryption","rsa","2048","65537","-","*.skimresources.com,skimresources.com","-","-","-","F"
"10072.952662","FyudTq1QdPNf6u2bL","3","0B2EBE5892CC24A8E682CD73EEBD3011","CN=redirectingat.com","CN=Amazon,OU=Server CA 1B,O=Amazon,C=US","1473976800.000000","1508148000.000000","rsaEncryption","sha256WithRSAEncryption","rsa","2048","65537","-","redirectingat.com,skimresources.com,*.redirectingat.com,*.skimresources.com","-","-","-","F"
